
195,1927,58,1,True,2021-07-19 17:41,
196,1179,60,10,True,2010-01-16 21:33,
197,3355,60,3,True,2012-10-15 22:00,
198,2996,60,5,True,2009-11-29 07:57,
199,3516,60,11,True,2011-05-04 18:08,
200,1645,60,1,True,2017-06-15 03:09,
201,1968,60,0,True,2012-10-04 19:26,
202,203,60,6,True,2021-07-11 00:34,
203,2562,60,4,True,2012-02-05 09:33,
204,2382,60,4,True,2019-12-01 18:20,
205,1631,60,8,True,2019-05-25 12:42,
206,2149,61,6,False,2012-08-02 17:28,
207,3470,62,0,True,2018-07-20 20:02,
208,1614,62,0,True,2012-07-10 16:58,
209,2133,62,0,False,2018-02-12 09:21,
210,1677,62,1,True,2016-03-09 19:25,
211,2173,62,10,True,2013-12-07 03:50,
212,999,62,2,True,2016-04-20 05:37,
213,789,62,2,True,2018-05-10 23:05,
214,3139,62,2,True,2015-04-01 00:26,
215,17,62,2,False,2020-05-26 21:47,
216,926,62,11,True,2014-02-27 16:10,
217,2748,62,10,True,2014-03-18 10:39,
218,1565,63,6,True,2021-08-28 23:27,
219,1179,63,6,False,2021-08-25 20:12,
220,3165,65,6,True,2008-10-19 22:29,
221,2370,65,11,True,2009-06-16 16:53,
222,534,65,1,True,2013-04-17 15:22,
223,3311,65,5,True,2016-03-26 18:32,
224,2471,65,11,True,2011-01-01 17:46,
225,3491,65,10,False,2018-01-08 07:18,
226,1916,65,8,True,2010-04-28 00:29,
227,1083,66,7,True,2020-11-11 12:57,
228,2871,66,6,True,2019-03-08 23:50,
229,1965,66,11,True,2020-03-17 12:11,
230,782,66,6,True,2021-02-17 11:21,
231,803,66,4,False,2020-09-21 10:59,
232,2254,66,9,True,2019-10-17 04:49,
233,2540,66,2,False,2021-05-06 09:07,
234,3471,66,9,True,2020-02-21 19:21,
235,1395,66,4,True,2020-04-30 07:37,
236,840,66,4,True,2018-11-03 04:13,
237,1504,66,0,True,2020-06-01 03:23,
238,2170,66,9,True,2020-04-24 06:00,
239,3178,67,3,True,2020-11-14 22:46,
240,3,67,1,True,2016-05-15 04:24,
241,2545,67,0,True,2018-01-04 22:39,
242,2706,67,8,True,2021-02-19 22:55,
243,924,67,10,True,2019-01-14 17:58,
244,2405,67,3,True,2020-08-26 06:11,
245,447,67,10,True,2020-01-31 05:58,
246,3004,67,3,True,2021-03-13 01:00,
247,2587,67,10,False,2018-07-13 14:40,
248,2432,68,0,True,2021-04-24 15:31,
249,1409,68,4,True,2021-01-02 22:03,
250,225,68,9,True,2020-11-13 14:47,
251,2924,68,9,True,2021-04-10 11:43,
252,2462,68,6,True,2020-10-27 04:08,
253,3064,68,1,True,2020-09-23 22:19,
254,2411,68,3,True,2020-12-13 12:17,
255,2327,68,3,True,2021-01-07 15:49,
256,1208,68,10,False,2021-09-06 19:23,
257,2279,68,0,False,2021-08-06 19:25,
258,1319,68,11,True,2020-07-26 23:57,
259,1385,69,5,True,2012-08-31 00:48,
260,2175,69,8,True,2012-08-02 06:00,
261,349,70,10,True,2020-07-27 12:46,
262,657,70,10,True,2021-07-27 09:05,
263,212,72,0,False,2013-06-20 23:37,
264,2505,73,7,True,2020-06-29 00:57,
265,652,75,2,True,2011-04-12 06:24,
266,3302,75,5,True,2015-05-18 20:00,
267,1036,77,11,True,2014-10-12 07:19,
268,2686,78,9,True,2020-09-17 20:41,
269,7,78,0,True,2014-01-26 16:05,
270,97,78,7,True,2014-12-20 08:42,
271,1155,78,0,True,2016-10-24 05:37,
272,1737,78,6,False,2016-01-18 14:28,
273,2412,78,9,True,2009-11-01 04:46,
274,896,78,7,True,2020-10-06 19:07,
275,2088,78,5,True,2019-09-04 07:27,
276,3051,79,0,True,2016-03-23 03:38,
277,357,80,2,True,2020-10-03 07:16,
278,1612,81,2,True,2018-06-06 10:03,
279,1700,81,1,True,2012-05-23 03:04,
280,446,81,4,True,2020-07-01 14:06,
281,2855,81,6,True,2013-02-26 06:42,
282,74,81,4,True,2010-06-23 07:01,
283,2233,81,7,True,2017-11-15 06:41,
284,2246,81,11,True,2020-12-28 00:54,
285,2099,81,0,True,2011-12-05 17:16,
286,1161,81,5,True,2008-11-19 19:26,
287,2058,81,3,False,2015-11-24 18:50,
288,738,81,2,True,2010-03-17 14:31,
289,1375,81,5,True,2020-06-25 05:59,
290,2130,82,8,True,2017-03-26 11:13,
291,1048,82,11,True,2018-06-25 14:11,
292,449,82,7,True,2018-03-27 09:00,
293,2907,82,9,False,2021-08-16 05:22,
294,766,82,3,True,2020-05-31 17:38,
295,2044,82,0,False,2018-11-09 17:50,
296,1635,82,0,False,2018-12-14 20:29,
297,1904,82,9,True,2021-09-09 17:37,
298,2039,83,2,True,2020-05-02 06:14,
299,168,83,4,False,2019-10-12 01:47,
300,2551,83,3,True,2020-12-05 10:31,
301,313,83,6,True,2017-12-19 17:52,
302,1452,84,3,True,2019-11-25 16:25,
303,3128,84,11,True,2011-05-07 12:28,
304,906,85,11,True,2019-10-11 20:12,
305,3460,85,9,True,2020-10-06 06:33,
306,334,85,7,True,2020-11-23 23:30,
307,2490,85,7,True,2021-06-15 06:22,
308,880,85,7,False,2019-09-17 19:13,
309,2123,85,9,True,2020-02-23 09:03,
310,1600,85,1,True,2020-12-09 14:04,
311,2246,85,10,True,2021-06-14 08:42,
312,680,85,2,True,2019-06-16 15:55,
313,3129,85,5,True,2020-04-08 14:52,
314,3243,85,4,True,2019-06-30 02:03,
315,1397,85,3,True,2019-10-04 05:28,
316,3366,86,10,True,2018-12-30 01:24,
317,376,86,0,True,2015-06-27 03:24,
318,2229,86,4,True,2018-12-20 16:29,
319,1458,87,6,True,2009-04-05 18:09,
320,199,87,2,True,2013-12-12 07:10,
321,451,87,0,False,2014-09-23 17:32,
322,1023,87,7,True,2018-01-25 12:53,
323,2007,90,0,True,2021-09-19 05:33,
324,564,90,10,False,2021-07-26 00:54,
325,179,90,7,True,2021-03-27 06:49,
326,1133,90,1,True,2021-03-17 13:28,
327,426,90,7,True,2021-02-23 19:08,
328,217,90,9,True,2021-04-09 02:50,
329,1737,91,2,True,2017-02-13 00:33,
330,759,91,8,True,2013-12-03 10:09,
331,335,92,4,True,2015-07-22 04:57,
332,3418,92,10,True,2020-05-31 03:11,
333,1515,92,0,False,2019-03-06 18:21,
334,2990,92,4,True,2018-08-29 08:29,
335,5,92,2,True,2016-12-29 14:45,
336,158,92,7,True,2018-11-24 08:18,
337,2076,92,2,True,2017-09-25 09:24,
338,659,93,9,True,2010-03-30 01:31,
339,2410,93,5,True,2012-06-22 01:32,
340,3494,93,7,True,2017-11-24 07:30,
341,93,93,9,True,2014-07-24 07:55,
342,3491,93,8,True,2021-06-01 16:24,
343,2734,93,3,True,2013-06-10 17:36,
344,2434,93,2,True,2020-03-12 15:43,
345,2094,94,0,True,2021-06-21 13:28,
346,287,94,5,True,2019-12-11 14:05,
347,601,94,1,True,2018-10-07 14:44,
348,409,94,0,True,2016-06-15 17:54,
349,2743,94,5,True,2016-12-14 19:05,
350,1524,94,0,True,2021-07-21 17:52,
351,453,95,11,True,2021-04-03 03:41,
352,336,95,11,False,2018-09-30 03:50,
353,1247,95,4,True,2021-01-06 01:35,
354,640,95,9,True,2019-06-30 23:21,
355,1776,95,8,False,2019-10-17 11:52,
356,156,96,2,True,2018-04-01 20:32,
357,1105,98,1,True,2012-12-21 11:34,
358,1418,98,9,True,2008-06-03 14:04,
359,3302,98,7,True,2018-07-05 22:07,
360,62,98,4,True,2015-05-03 17:13,
361,457,98,4,True,2014-08-26 22:01,
362,2350,98,5,True,2016-05-20 07:12,
363,850,98,11,True,2009-04-23 08:08,
364,2998,99,11,True,2016-06-23 05:57,
365,2437,99,5,True,2012-02-06 09:43,
366,2632,100,1,True,2012-04-28 12:51,
367,1776,100,8,True,2010-07-07 16:08,
368,666,101,5,True,2014-09-30 12:58,
369,2790,101,10,True,2011-10-06 00:51,
370,1829,101,7,True,2012-05-17 06:52,
371,1605,101,10,True,2017-10-25 03:19,
372,1710,101,7,True,2016-06-22 18:22,
373,1059,101,5,True,2018-11-14 17:23,
374,1184,101,6,True,2016-03-18 23:56,
375,2964,101,3,True,2014-06-12 09:34,
376,536,101,8,True,2011-08-14 22:48,
377,2417,101,1,True,2018-06-18 15:53,
378,2602,103,3,True,2015-03-12 10:19,
379,2509,103,10,True,2017-03-15 09:22,
380,1329,103,11,True,2019-01-16 06:00,
381,525,104,4,True,2020-10-11 07:44,
382,379,104,7,True,2021-01-26 04:48,
383,2326,104,4,True,2021-04-02 22:03,
384,2159,106,0,True,2021-07-08 19:33,
385,391,106,10,True,2021-08-10 12:08,
386,2361,106,8,True,2021-08-10 22:46,
387,1762,106,2,True,2021-09-14 16:30,
388,166,107,6,True,2015-11-02 15:58,
389,3315,107,7,True,2016-02-20 01:52,
390,1211,107,5,True,2019-12-20 11:28,
391,3239,107,0,True,2018-06-01 17:09,
392,2785,107,5,True,2015-04-13 04:42,
393,3165,108,5,True,2021-02-03 13:33,
394,1034,108,1,True,2020-08-28 00:13,
395,1582,108,10,True,2020-09-15 21:03,
396,1396,108,4,True,2021-05-29 21:41,
397,2781,108,0,True,2020-09-14 19:34,
398,1679,109,7,True,2019-02-28 13:24,
399,475,109,3,True,2021-01-09 00:42,
400,1625,109,3,True,2016-09-24 21:01,
401,862,109,2,False,2021-08-15 00:26,
402,613,110,11,True,2020-10-02 18:11,
403,2074,110,2,True,2021-08-04 09:39,
404,1731,110,2,True,2021-07-28 09:47,
405,366,110,5,True,2021-03-04 22:33,
406,285,110,8,True,2020-11-28 07:14,
407,679,110,5,False,2021-08-13 11:16,
408,1670,110,11,True,2020-02-22 22:05,
409,529,110,8,True,2020-12-30 08:02,
410,1146,110,0,True,2021-05-22 19:59,
411,1159,110,6,True,2021-04-19 07:32,
412,3279,111,4,True,2020-11-02 21:42,
413,3368,111,4,True,2016-08-31 19:25,
414,1621,111,4,True,2019-01-27 14:04,
415,111,111,8,True,2019-06-15 02:58,
416,211,111,5,True,2019-07-24 04:42,
417,2334,111,3,True,2021-01-09 06:53,
418,475,112,8,False,2017-10-20 04:14,
419,1174,113,5,True,2021-07-10 23:47,
420,270,113,0,False,2021-05-17 20:36,
421,2203,113,4,True,2021-05-29 03:34,
422,1136,113,5,True,2021-03-27 23:07,
423,436,114,6,True,2016-05-08 11:27,
424,2861,114,3,True,2021-07-04 19:27,
425,748,114,11,True,2019-04-26 11:17,
426,2099,114,0,True,2019-05-03 18:00,
427,590,114,10,False,2015-08-07 00:13,
428,2910,114,9,False,2019-01-25 23:30,
429,286,114,10,False,2018-02-04 11:33,
430,2874,114,1,True,2018-03-04 08:29,
431,3318,115,0,True,2021-06-05 21:47,
432,2806,118,6,True,2014-07-05 10:34,
433,365,119,4,True,2021-09-10 15:07,
434,2859,119,7,True,2021-06-01 01:06,
435,2094,119,2,True,2021-07-11 21:49,
436,2442,119,11,True,2021-08-26 21:17,
437,1846,119,11,True,2021-09-22 02:04,
438,2222,119,9,True,2021-05-27 03:00,
439,78,119,8,True,2021-08-28 21:16,
440,496,120,0,True,2011-07-12 12:15,
441,2284,121,9,True,2021-07-12 17:08,
442,960,121,0,True,2021-07-08 03:01,
443,2725,121,3,False,2021-07-28 17:30,
444,1543,121,2,True,2021-08-23 21:51,
445,1387,121,7,False,2021-08-22 12:52,
446,700,121,4,True,2021-09-08 10:45,
447,259,121,10,False,2021-09-14 07:41,
448,1136,121,6,True,2021-09-01 11:16,
449,1508,121,3,True,2021-07-14 10:17,
450,2132,121,9,True,2021-09-11 09:47,
451,2949,121,7,True,2021-07-26 20:11,
452,385,121,8,False,2021-08-18 14:25,
453,1629,122,6,False,2016-02-01 05:19,
454,2161,122,4,True,2012-09-11 21:14,
455,2835,123,7,True,2014-01-28 22:29,
456,3236,125,6,False,2010-07-28 09:09,
457,275,127,8,False,2011-02-18 18:39,
458,1160,127,1,False,2018-06-23 17:46,
459,133,127,8,True,2015-12-06 09:05,
460,1517,128,11,False,2013-02-15 16:13,
461,2501,128,4,True,2014-10-29 17:18,
462,2865,128,7,True,2013-04-01 01:55,
463,408,128,9,True,2011-11-07 19:28,
464,2557,128,11,True,2010-01-29 17:02,
465,51,128,6,True,2017-05-10 17:45,
466,2832,129,5,True,2020-06-09 03:29,
467,367,129,8,True,2014-01-29 15:29,
468,2273,129,7,True,2017-11-21 09:35,
469,2291,129,1,False,2018-11-14 05:32,
470,203,129,7,True,2011-04-29 05:26,
471,653,129,3,True,2010-02-04 09:10,
472,756,129,1,True,2016-12-15 14:18,
473,1341,129,2,True,2019-04-10 20:34,
474,2380,129,6,False,2011-03-22 22:49,
475,3128,131,9,True,2011-06-23 05:38,
476,2782,131,0,True,2013-04-23 02:14,
477,651,132,7,True,2017-08-26 10:55,
478,2452,132,1,True,2019-10-27 12:05,
479,1317,133,0,True,2019-11-12 20:54,
480,984,134,4,True,2018-09-03 01:21,
481,104,136,4,True,2020-12-03 21:13,
482,642,136,1,True,2019-12-18 19:54,
483,2634,138,4,True,2021-08-21 16:49,
484,1481,138,10,True,2012-04-19 14:40,
485,3513,138,10,True,2017-05-05 00:24,
486,273,138,5,True,2015-01-12 07:55,
487,1100,138,8,False,2014-02-12 07:36,
488,3338,139,2,True,2018-05-22 08:01,
489,1977,139,1,False,2019-01-26 17:56,
490,1380,139,2,True,2017-05-19 12:30,
491,3330,140,2,True,2020-01-29 05:51,
492,755,140,7,True,2020-11-16 18:57,
493,2017,140,11,True,2019-12-04 12:14,
494,914,140,6,True,2018-06-08 15:10,
495,3316,141,8,True,2020-01-14 04:15,
496,2495,141,4,True,2009-04-21 03:50,
497,289,141,7,True,2009-02-21 19:59,
498,1327,141,5,False,2011-01-01 11:45,
499,1448,142,6,True,2021-09-06 15:02,
500,2742,142,6,True,2021-01-22 21:27,
501,2700,142,0,True,2020-08-15 02:54,
502,1055,142,1,False,2021-07-21 15:55,
503,187,142,9,True,2020-11-25 00:49,
504,298,142,11,False,2020-09-25 15:16,
505,91,142,0,True,2021-08-23 03:37,
506,2179,142,4,True,2020-05-25 22:49,
507,1177,142,6,False,2020-08-12 23:46,
508,380,145,5,True,2015-04-25 01:23,
509,1949,145,0,True,2010-07-05 14:16,
510,3499,145,6,True,2011-06-02 01:38,
511,56,145,5,True,2016-01-19 09:36,
512,3382,145,8,True,2017-08-12 21:38,
513,2823,145,10,True,2016-07-05 00:09,
514,500,145,11,True,2009-08-17 06:02,
515,434,145,9,True,2020-12-23 14:05,
516,3433,145,7,True,2016-08-26 17:45,
517,912,145,2,True,2011-11-17 04:28,
518,1883,145,0,True,2010-05-07 06:31,
519,1206,145,7,False,2014-09-03 00:04,
520,161,146,8,True,2021-06-29 05:39,
521,1307,149,5,True,2021-06-04 04:07,
522,3423,150,11,True,2018-04-30 14:20,
523,2587,151,5,True,2013-12-25 13:54,
524,2799,151,7,True,2020-09-10 20:49,
525,1245,153,8,True,2012-10-13 21:20,
526,2522,153,9,True,2019-10-28 06:19,
527,1348,153,4,True,2012-05-18 13:08,
528,1136,153,8,False,2017-09-21 08:15,
529,3493,154,10,True,2014-10-21 10:03,
530,2178,154,10,True,2015-09-04 09:52,
531,3446,155,11,True,2019-04-27 04:29,
532,1814,155,11,True,2021-09-14 00:01,
533,45,155,0,True,2016-01-19 12:15,
534,2676,156,2,False,2017-08-07 12:48,
535,871,156,7,True,2020-06-21 07:59,
536,1906,156,1,True,2017-07-11 15:42,
537,187,158,10,True,2021-05-13 16:31,
538,2865,158,5,False,2019-11-12 00:42,
539,2374,158,11,True,2021-08-02 18:07,
540,2630,158,3,True,2019-07-27 10:04,
541,2092,158,8,True,2018-10-17 06:42,
542,774,158,10,True,2020-03-15 17:45,
543,966,158,7,True,2021-05-25 04:57,
544,3502,159,6,True,2021-06-10 16:44,
545,2796,159,7,True,2010-08-30 21:33,
546,1248,159,5,True,2014-05-03 21:36,
547,2668,159,0,True,2013-07-07 07:00,
548,2505,159,1,True,2017-03-26 10:32,
549,2845,159,9,True,2008-11-27 01:16,
550,1305,159,6,True,2017-11-07 22:25,
551,2682,159,1,True,2017-10-10 04:18,
552,3516,159,8,True,2009-04-28 09:20,
553,1884,159,2,True,2014-02-18 11:16,
554,2853,159,11,True,2011-03-02 20:25,
555,753,160,10,True,2014-12-30 03:30,
556,1138,160,10,True,2012-03-14 06:28,
557,3429,160,11,True,2015-01-06 06:19,
558,1012,160,2,False,2008-07-25 18:50,
559,2160,160,6,True,2019-10-25 22:21,
560,691,160,6,True,2010-05-20 13:04,
561,3300,160,4,True,2017-04-21 02:31,
562,563,160,11,True,2010-09-02 21:07,
563,3452,160,11,True,2010-08-14 02:55,
564,1799,160,9,True,2012-05-23 11:19,
565,2320,160,3,True,2017-08-28 01:24,
566,1020,161,8,True,2011-12-09 19:09,
567,3398,161,3,True,2019-02-21 12:41,
568,3023,161,0,False,2013-01-05 08:18,
569,3289,161,0,True,2009-12-09 20:38,
570,413,161,5,True,2009-01-17 04:02,
571,2966,161,0,True,2019-08-01 09:17,
572,1270,161,6,True,2017-01-30 06:39,
573,1405,161,4,True,2013-02-18 02:47,
574,519,161,10,False,2014-07-16 00:52,
575,1701,161,4,True,2016-04-05 08:49,
576,1785,161,8,True,2009-07-26 06:54,
577,210,161,2,True,2019-05-04 20:26,
578,660,162,4,True,2013-06-19 06:25,
579,1028,162,9,False,2014-08-12 10:05,
580,3352,162,8,True,2014-04-14 22:48,
581,2929,162,10,False,2018-11-14 07:47,
582,2407,162,10,True,2013-06-04 09:51,
583,3300,162,4,True,2012-03-05 04:12,
584,352,162,8,True,2013-08-31 12:54,
585,1795,162,3,True,2013-03-16 08:08,
586,125,163,6,True,2020-10-09 16:26,
587,3361,163,6,True,2018-11-12 21:10,
588,2968,163,11,True,2009-03-07 02:21,
589,2136,164,8,True,2017-11-03 21:07,
590,2798,165,2,False,2013-06-29 22:50,
591,298,165,10,True,2019-05-27 09:02,
592,1640,165,11,False,2014-10-05 16:50,
593,2181,165,2,True,2011-03-20 14:14,
594,1358,165,11,True,2016-02-24 11:22,
595,3465,165,2,True,2020-12-27 15:43,
596,1065,165,7,True,2009-03-15 02:44,
597,2986,165,10,True,2018-05-17 13:46,
598,1840,165,5,True,2010-07-24 06:05,
599,1807,165,8,True,2009-03-08 21:18,
600,1966,165,1,False,2021-06-16 17:07,
601,2068,165,5,True,2013-09-04 21:00,
602,3224,166,6,True,2012-05-24 04:31,
603,2737,166,7,True,2011-12-17 06:50,
604,3321,166,7,False,2016-12-07 03:48,
605,437,166,8,True,2021-03-22 14:24,
606,3281,166,0,True,2016-06-17 13:18,
607,1493,167,4,True,2020-01-13 07:07,
608,1926,167,0,True,2019-06-04 02:13,
609,1462,167,10,True,2017-06-23 03:05,
610,2042,168,2,True,2017-02-01 22:22,
611,3297,168,3,True,2016-09-30 12:53,
612,751,168,8,True,2015-08-13 00:36,
613,468,168,3,True,2014-01-22 03:02,
614,1438,168,0,True,2012-08-09 00:02,
615,2392,168,7,True,2015-08-16 03:49,
616,3256,168,1,True,2017-07-15 03:41,
617,2737,168,8,True,2017-09-21 20:27,
618,1416,168,11,True,2015-06-16 06:40,
619,3416,168,7,True,2015-01-19 14:36,
620,1278,169,1,True,2013-12-29 07:46,
621,2862,169,11,True,2017-11-16 05:08,
622,1113,169,6,True,2011-01-14 23:44,
623,1060,169,5,True,2010-04-15 10:57,
624,2202,169,4,True,2021-08-25 11:40,
